label,Hf,Th,U,Y,Ti,Nb,Ta,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,REE,T (¡æ),Th/U,Hf/Y,Yb/Dy,EuN/EuN*,Ce/Nd,CeN/CeN*,¡÷FMQ,(EuN/EuN*)/Y
¢ó,10870,48,85,616,3.9,0.7,0.2,0.01,11.3,0.07,1.14,2.3,1,13,3.7,48,18,93,21,211,50,473,718,0.56,18,4.4,0.53,10,46,1.25,0.000866
¢ó,12360,86,184,1055,4,3,0.8,0.01,28.7,0.05,1.11,2.3,0.9,17.1,5.6,77,31,163,36,359,83,803,720,0.47,12,4.7,0.42,26,127,5.1,0.000403
¢ó,11490,101,181,1075,3.7,1.7,0.4,0,22.3,0.05,1.12,3.1,1.2,18.9,6.3,81,32,164,37,375,83,824,714,0.56,11,4.6,0.48,20,129,5,0.000447
¢ó,12400,269,336,1139,3.6,3.8,1,0.01,43.8,0.05,0.98,3.4,1.3,23,7.2,91,35,173,37,367,79,862,710,0.8,11,4.1,0.44,45,365,8.79,0.000389
¢ó,11540,213,239,1152,4.7,2.3,0.6,0.01,27.8,0.12,2.03,4,1.6,22.9,7.2,91,35,174,37,361,77,841,736,0.89,10,4,0.52,14,63,2.91,0.000448
¢ó,12000,131,210,1169,2.8,1.5,0.5,0.01,24,0.1,2,4.5,1.5,22.4,7.1,90,35,177,40,394,89,885,690,0.62,10,4.4,0.47,12,62,1.56,0.0004
¢ó,12280,275,342,1516,4.1,4.7,1.2,0.01,50,0.06,1.72,3.8,1.3,27.8,9.4,119,47,234,52,497,108,1151,723,0.8,8,4.2,0.39,29,148,5.77,0.000254
¢ó,10890,247,294,1681,4.9,2.5,0.6,0.01,35.3,0.16,2.66,6,2.2,35.2,10.9,133,49,245,53,518,112,1203,740,0.84,6,3.9,0.46,13,70,3.4,0.000274
¢ó,11150,381,335,1291,5.3,3.5,0.8,0.01,41.8,0.09,1.98,5,1.7,28.5,8.7,105,39,194,41,401,85,954,746,1.14,9,3.8,0.44,21,123,5.7,0.000338
¢ó,10900,175,198,1520,5.4,1.1,0.3,0.03,26.5,0.35,5.65,9.5,3.3,43.4,11.6,135,46,216,46,436,93,1071,748,0.88,7,3.2,0.5,5,18,-1.4,0.00033
¢ó,11000,80,192,967,3.9,1.8,0.4,0.01,19.5,0.05,0.68,2.2,0.8,16,5.5,73,29,148,32,327,74,727,718,0.42,11,4.5,0.43,29,218,7.08,0.000445
¢ó,11490,220,251,1402,5.3,3.2,0.8,0,39.4,0.08,1.45,3.9,1.4,24.7,8.4,107,41,210,47,468,103,1055,745,0.88,8,4.4,0.42,27,172,6.94,0.000303
¢ó,11080,135,183,651,8.6,1.5,0.5,0.01,21.1,0.03,0.71,2,0.6,12.7,3.8,48,19,100,22,228,52,511,795,0.74,17,4.7,0.39,30,191,8.57,0.000593
¢ó,11380,102,166,1159,2.7,1.4,0.4,0.01,21.5,0.13,2.7,5.3,1.6,24.6,7.8,92,34,171,37,362,80,839,687,0.61,10,3.9,0.42,8,37,-0.53,0.00036
¢ó,11760,177,213,1019,4.1,2.5,0.6,0.03,28,0.08,1.46,3.3,1,19.5,6.1,76,29,152,33,329,73,752,722,0.83,12,4.3,0.38,19,100,4.26,0.000369
¢ó,13610,3030,2570,4690,5.5,35.1,4.8,0.04,109.6,0.15,3.26,13.6,4.2,97.3,32.1,399,147,712,143,1289,258,3208,750,1.18,3,3.2,0.35,34,327,9.46,0.000075
¢ó,11430,89,149,974,2.3,1.2,0.4,0.02,19.9,0.11,2.15,4.4,1.4,20.8,6.6,75,29,145,31,318,69,722,674,0.6,12,4.2,0.43,9,45,-0.18,0.000441
¢ó,11160,150,208,949,4.6,2.3,0.6,0.01,27.9,0.05,1.22,2.7,0.9,17.1,5.6,73,28,144,31,303,68,702,733,0.72,12,4.2,0.43,23,116,5.14,0.000449
¢ó,11290,106,187,1244,5.4,2.6,0.6,0.01,25.8,0.06,1.26,3.3,1.2,20.2,7,94,37,191,42,419,93,935,748,0.57,9,4.5,0.46,20,125,5.79,0.000367
¢ó,12090,218,294,1588,5.3,3.4,0.8,0,41.8,0.09,1.72,5.1,2,33.1,10.6,132,49,241,51,473,99,1139,747,0.74,8,3.6,0.47,24,168,6.89,0.000296
¢ó,12410,345,310,1049,3.5,3.4,0.9,0,40.8,0.05,1.2,3.5,1.2,21.1,6.7,84,31,158,34,327,72,780,707,1.11,12,3.9,0.41,34,233,7.02,0.000392
¢ó,14080,219,378,1330,1.8,3.2,0.9,0.01,30.3,0.07,1.32,4.1,0.9,24.5,8.1,107,40,196,44,428,96,980,651,0.58,11,4,0.27,23,165,4.03,0.000205
¢ó,12730,237,342,1451,3.8,5.4,1.3,0,44.3,0.06,1.17,3.6,1.1,25.3,8.4,114,44,224,48,469,100,1083,716,0.69,9,4.1,0.36,38,274,7.86,0.000248
¢ó,12400,155,223,1279,3.2,3,0.7,0.01,31.3,0.06,1.32,3.5,1.3,23.2,7.8,102,39,196,42,420,90,958,701,0.69,10,4.1,0.43,24,144,5.04,0.000339
¢ó,12440,163,205,725,3.9,1.6,0.5,0.01,21.7,0.05,0.94,2.4,1.1,14.9,4.5,57,22,110,24,242,56,556,718,0.79,17,4.3,0.54,23,136,5.31,0.000744
¢ó,11230,148,232,1397,5.3,3.3,0.7,0.01,34.5,0.07,1.44,3.4,1.1,24.1,7.9,103,41,209,46,455,99,1026,747,0.64,8,4.4,0.38,24,133,6,0.000274
¢ó,10880,49,114,692,2.5,0.9,0.3,0.01,12.2,0.04,0.7,1.9,0.6,12.1,3.6,50,20,107,23,247,57,536,680,0.43,16,4.9,0.36,17,111,3.41,0.000524
¢ó,11700,97,174,1039,4.2,2.3,0.6,0,25.1,0.04,0.83,2.4,0.9,17.5,5.8,77,30,158,35,349,78,780,725,0.56,11,4.5,0.41,30,205,7.02,0.000395
¢ó,12210,216,228,1141,4.8,2.1,0.5,0.03,27.6,0.07,1.72,4.2,1.5,24,7.5,94,35,175,37,371,79,857,737,0.95,11,4,0.45,16,91,4.3,0.000391
¢ó,11200,68,105,826,2.6,0.8,0.2,0.03,13.8,0.14,2.4,4.1,1.5,20.3,5.7,68,25,122,26,257,58,603,682,0.65,14,3.8,0.51,6,23,-2.43,0.00062
¢ó,12000,98,175,919,4.3,2.2,0.7,0,25.3,0.05,0.77,2.7,0.9,15.6,5.1,68,27,139,31,317,71,703,727,0.56,13,4.6,0.41,33,263,8.03,0.000444
¢ó,12080,64,138,691,2.2,0.8,0.3,0.01,13.8,0.07,1.12,2.6,0.9,13.6,4.2,54,20,108,24,248,55,544,668,0.46,17,4.6,0.46,12,66,1.11,0.000672
¢ó,11150,111,177,682,3.2,1.3,0.4,0.01,18.4,0.03,0.79,1.9,0.7,11.7,3.9,50,20,102,23,232,53,518,700,0.62,16,4.6,0.45,23,130,4.62,0.000653
¢ó,11430,227,273,1690,5.4,2.7,0.6,0.01,37.3,0.13,2.62,6,2.1,37.4,11.2,139,50,246,53,507,110,1201,748,0.83,7,3.7,0.42,14,76,3.92,0.000249
¢ó,13460,145,261,780,2.4,2.4,0.7,0,25,0.02,0.6,1.5,0.6,11.5,4,54,22,122,28,309,73,651,677,0.56,17,5.7,0.43,42,249,6.37,0.000552
¢ó,10740,153,206,1315,6.1,1.7,0.4,0.02,26.2,0.21,3.18,6.1,3.1,37.2,10.2,119,40,185,38,357,73,899,759,0.74,8,3,0.64,8,37,1.5,0.000483
¢ó,12170,132,185,785,3.6,1.8,0.5,0.01,22.2,0.04,0.85,2.1,0.9,13.3,4.5,59,23,122,27,273,59,607,710,0.72,16,4.7,0.5,26,149,5.41,0.000636
¢ó,12900,123,200,577,2.3,1.6,0.6,0.01,21.1,0.02,0.49,1.7,0.6,10.5,3.5,44,17,89,20,199,43,451,673,0.62,22,4.5,0.47,43,343,7.45,0.000815
¢ó,12380,31,65,271,4.1,0.5,0.2,0.01,8.1,0.02,0.33,0.8,0.3,5,1.7,21,9,44,10,103,23,226,722,0.48,46,5,0.47,24,141,5.55,0.001736
¢ó,11890,30,69,213,3.2,0.5,0.2,0.06,8.4,0.03,0.35,0.6,0.2,3,1.2,16,6,35,8,82,19,181,701,0.43,56,5,0.53,24,98,3.59,0.002469
¢ó,17030,111,418,412,1.3,2.4,1.3,0.04,10.3,0.02,0.29,0.5,0.3,4.3,1.7,24,11,65,17,218,68,421,628,0.27,41,9.1,0.54,35,151,2.9,0.001319
¢ó,11200,138,148,778,4.2,1.2,0.4,0.01,19.2,0.09,2.05,4.1,1.4,20.1,5.8,67,24,116,25,245,54,583,726,0.93,14,3.7,0.46,9,43,1.2,0.000597
¢ó,10270,140,190,853,5.7,1.7,0.4,0.05,22.7,0.06,1.12,2.6,1,16.2,5.4,68,26,130,28,283,63,647,753,0.74,12,4.2,0.47,20,111,5.49,0.00055
¢ó,12390,190,258,831,2.8,2.5,0.7,0,29.6,0.03,0.9,2.4,0.9,15.3,5,63,25,127,29,290,64,653,689,0.74,15,4.6,0.44,33,200,5.91,0.000531
¢ó,11340,186,252,1196,4.4,1.6,0.4,0.02,25.8,0.16,2.65,5.5,2.3,30.3,8.7,104,37,181,38,372,82,889,730,0.74,9,3.6,0.55,10,47,1.67,0.00046
¢ó,12600,115,224,795,3.2,2.3,0.8,0.01,30.3,0.03,0.83,2.3,0.7,14.3,4.8,62,24,124,28,270,60,621,701,0.51,16,4.3,0.38,37,233,6.83,0.000479
¢ó,11580,164,302,1083,3.1,2.2,0.6,0.06,28,0.11,1.29,3.4,1.1,17.8,6.2,81,31,167,40,405,92,874,697,0.54,11,5,0.44,22,133,4.62,0.000403
¢ó,11760,271,344,1013,3.2,3.1,0.8,0.04,36.7,0.06,1.22,2.7,1,15.5,5.5,76,29,162,36,374,86,825,701,0.79,12,4.9,0.46,30,157,5.38,0.000458
¢ó,10920,95,152,687,3.9,0.9,0.3,0.01,14.2,0.06,0.92,2.4,0.8,13.3,4.3,55,21,107,24,246,55,543,718,0.63,16,4.5,0.45,15,94,3.93,0.000651
¢ó,12320,262,348,1103,3,2.7,0.6,0.03,34.7,0.05,1.18,3.1,1.2,19.9,6.4,83,33,170,38,401,97,889,695,0.75,11,4.8,0.46,29,178,5.65,0.000414
¢ó,11010,105,179,918,4,1.6,0.5,0.01,21.5,0.07,1.36,3,1.1,16.8,5.5,72,28,144,32,328,73,726,719,0.59,12,4.6,0.46,16,80,3.36,0.000504
¢ó,12520,71,140,630,3,1,0.3,0.03,16.8,0.07,0.99,1.6,0.6,10.6,3.4,45,18,98,23,238,55,511,695,0.5,20,5.3,0.45,17,65,1.87,0.000712
¢ó,10560,63,139,758,4.4,1.1,0.3,0,13.6,0.05,0.97,2.4,0.8,13.1,4.2,55,22,116,26,275,63,593,729,0.45,14,5,0.46,14,80,3.62,0.000608
¢ó,13610,279,812,1414,19.2,4.9,2.5,0.2,46.5,0.15,2.01,5,1.1,28.5,9,113,43,219,49,488,107,1111,885,0.34,10,4.3,0.29,23,135,9.3,0.000204
¢ó,10800,76,102,546,5.9,0.6,0.3,0.01,11.2,0.08,1.25,2.5,0.6,11.6,3.5,44,16,84,18,176,38,406,757,0.75,20,4,0.33,9,42,1.94,0.000604
¢ó,11430,98,181,1001,3.6,1.7,0.4,0.02,21.4,0.07,1.2,2.4,0.9,16.7,5.5,75,30,159,36,365,82,796,711,0.54,11,4.9,0.45,18,82,3.21,0.000448
¢ó,11620,153,182,823,4.2,2,0.6,0.01,23.8,0.06,1.17,2.9,0.9,15.1,4.8,63,25,127,28,280,61,633,725,0.84,14,4.4,0.4,20,115,4.89,0.000484
¢ó,10980,82,267,785,3.3,1.1,0.4,0.07,13,0.06,1.01,1.8,0.9,13.1,4.2,58,23,127,30,315,72,659,703,0.31,14,5.5,0.57,13,55,1.45,0.000722
¢ó,10650,699,620,1117,5.6,6.1,1,0.07,50.5,0.11,1.9,5.4,1.6,29.7,8.4,99,34,156,32,290,61,770,751,1.13,10,2.9,0.39,27,177,7.2,0.000353
¢ó,11440,94,144,658,3.7,1.3,0.4,0.01,17.9,0.03,0.78,1.8,0.8,11.2,3.6,50,19,101,22,238,52,519,713,0.65,17,4.8,0.53,23,125,4.84,0.000812
¢ó,12800,79,199,409,2,1.2,0.5,0.04,15.3,0.03,0.45,1.1,0.4,7,2.3,30,12,65,15,153,35,336,663,0.4,31,5,0.44,34,187,4.85,0.001071
¢ó,11030,57,104,431,6.3,0.8,0.3,0,10.9,0.03,0.51,1.4,0.4,7.9,2.5,33,13,69,16,164,36,355,763,0.55,26,4.9,0.37,21,138,6.57,0.000848
¢ó,10920,105,174,939,5.6,1.8,0.5,0.01,22.8,0.06,1.07,2.5,0.9,16.2,5.6,73,28,148,33,329,75,735,752,0.6,12,4.5,0.45,21,115,5.58,0.000476
¢ó,11210,264,312,1824,5.8,3.2,0.5,0.01,50.1,0.09,2.2,5,2.7,39.5,13.2,158,58,278,56,544,112,1319,755,0.85,6,3.4,0.59,23,120,5.85,0.000324
¢ó,9870,316,366,2212,8.9,3.8,0.8,0,52.8,0.12,2.37,6.2,3.1,45.8,14.9,188,68,334,69,643,136,1563,798,0.86,4,3.4,0.56,22,136,7.38,0.000254
¢ó,11240,121,194,958,4.2,1.9,0.6,0.02,22.3,0.05,0.99,2.6,0.9,15.3,5.1,70,28,152,35,362,84,778,725,0.62,12,5.2,0.45,23,138,5.57,0.00047
¢ó,12670,150,239,785,5.9,2.1,0.7,0.05,27.8,0.07,1.17,2.3,0.8,13.8,4.6,63,24,126,28,289,63,642,757,0.63,16,4.6,0.43,24,109,5.53,0.000552
¢ó,10180,236,230,1057,7.4,1.9,0.5,0.04,27.1,0.1,1.69,3.3,1.4,21,6.7,83,32,160,35,342,77,791,780,1.02,10,4.1,0.49,16,74,4.63,0.000467
¢ó,11840,290,311,909,3.6,2.5,0.6,0.01,35,0.06,1.21,3,1,18.2,5.6,75,27,141,31,311,67,717,711,0.93,13,4.1,0.42,29,168,5.91,0.000463
¢ó,11590,88,196,933,4,2.4,0.7,0.02,23.4,0.05,0.7,2.2,0.7,14.6,5.1,67,27,143,32,332,73,721,720,0.45,12,4.9,0.38,33,243,7.53,0.00041
¢ó,10330,42,79,482,3.6,0.5,0.2,0.02,9.8,0.05,0.78,2.1,0.7,10,3.1,38,14,73,16,167,40,375,711,0.53,21,4.4,0.46,13,78,3.03,0.000951
¢ó,11580,164,302,1198,4,3.1,1,0.06,33.2,0.09,1.43,4.2,1.3,23.9,7.6,96,36,184,40,385,85,898,719,0.54,10,4,0.4,23,160,5.95,0.000335
¢ó,10630,479,393,1405,4.4,4.6,0.9,0.01,51.6,0.1,2.04,5.1,1.5,29.1,9.3,114,43,215,47,457,101,1075,729,1.22,8,4,0.38,25,148,5.92,0.000271
¢ó,11350,74,154,800,4.2,1.6,0.5,0.02,19.4,0.05,0.97,2.4,0.8,14.5,4.5,59,24,128,29,298,67,648,725,0.48,14,5,0.43,20,113,4.8,0.000536
¢ó,13360,81,182,563,2,1.5,0.5,0.01,17.8,0.04,0.34,1.2,0.4,8.6,2.7,39,17,94,22,248,61,512,661,0.44,24,6.4,0.4,52,422,7.86,0.000719
¢ó,11520,148,237,1244,3.4,2.5,0.6,0,32.9,0.05,1.49,3.6,1.1,22.4,7.2,96,38,197,44,440,97,981,705,0.62,9,4.6,0.39,22,123,4.53,0.000314
¢ó,12620,129,357,895,3,3.2,1.3,0.06,27.9,0.07,1.16,2.3,0.7,14.5,4.9,67,26,141,32,329,75,721,694,0.36,14,4.9,0.35,24,109,3.76,0.000395
¢ó,12030,130,181,930,3.3,1.1,0.4,0.14,23.2,0.28,3.52,6,2.2,22.8,6.8,80,28,136,27,267,57,660,703,0.72,13,3.4,0.58,7,26,-1.33,0.000626
¢ó,12120,330,488,1488,3.9,5.7,1.7,0.03,52.8,0.09,1.66,5.1,1.3,29.9,9.7,119,44,223,46,458,95,1086,718,0.68,8,3.8,0.33,32,226,7.21,0.000224
¢ó,12700,182,293,1240,5.1,2.4,0.9,0.04,32.2,0.15,2.48,5.6,1.8,29.1,8.7,104,39,193,41,410,89,956,743,0.62,10,3.9,0.43,13,69,3.41,0.000345
¢ó,12360,150,253,987,3.5,2.4,0.7,0.01,28.4,0.05,1.05,2.7,1,17.3,5.9,77,30,158,35,356,78,790,708,0.59,13,4.7,0.46,27,163,5.7,0.00047
¢ó,13060,45,167,481,2.3,1.3,0.6,0.15,11.4,0.09,1.14,1.1,0.3,6.7,2.2,32,14,78,18,204,52,421,671,0.27,27,6.4,0.35,10,22,-2.88,0.000731
¢ó,10910,121,192,927,4.7,2,0.5,0,22.1,0.05,1.19,3.5,1.2,18.9,5.8,73,28,143,31,306,69,703,735,0.63,12,4.2,0.46,19,127,5.53,0.000495
¢ó,11530,128,203,1110,4.4,1.7,0.5,0.01,26.1,0.13,2.45,4.5,1.3,24.2,7.5,95,34,170,37,352,77,830,728,0.63,10,3.7,0.38,11,46,1.47,0.00034
¢ó,11530,139,456,1135,6.1,2.9,1.5,0.09,27.5,0.09,1.33,3.4,1.2,20.5,6.6,87,35,175,38,389,86,870,760,0.3,10,4.5,0.42,21,124,6.08,0.00037
¢ó,12650,40,124,457,4.2,1.3,0.6,0.05,12.1,0.03,0.25,1.1,0.4,6.2,2.3,32,14,74,18,187,44,391,725,0.32,28,5.8,0.42,48,487,10.28,0.000917
¢ó,11930,207,272,1279,3.4,2.3,0.5,0.13,32.1,0.17,2.97,6,2,30.3,8.9,108,39,194,41,412,91,967,706,0.76,9,3.8,0.45,11,51,1.27,0.00035
¢ó,11740,414,427,1190,4.2,4,1,0.08,48,0.09,1.58,3.8,1.1,23,7.5,95,36,181,39,383,83,903,725,0.97,10,4,0.37,30,171,6.34,0.000313
¢ó,12020,237,325,1049,5.5,2.6,0.6,0.02,31.2,0.07,1.48,3.3,1.5,22.3,7.1,89,33,165,34,350,75,812,750,0.73,11,4,0.53,21,110,5.38,0.000509
¢ó,12630,73,185,682,2.8,1.2,0.4,0.09,17.3,0.08,0.67,2.2,0.7,12.3,4,53,20,108,24,252,59,553,689,0.39,19,4.8,0.41,26,197,5.87,0.000595
¢ó,12280,112,216,758,5,1.5,0.5,0.06,18.4,0.09,0.75,2.2,0.8,12,4.1,53,21,118,27,287,69,614,741,0.52,16,5.4,0.45,25,165,6.65,0.000594
¢ó,10370,83,140,706,4.2,2,0.6,0.2,20.8,0.14,1.2,2,0.7,10.9,3.9,53,20,108,24,239,56,540,725,0.59,15,4.5,0.46,17,66,2.75,0.000657
¢ó,13160,171,445,1108,3.2,4.6,1.7,0.23,36.7,0.11,1.31,2.8,0.7,16.7,6.4,85,34,178,40,396,88,886,701,0.38,12,4.7,0.32,28,138,4.88,0.000292
¢ó,11260,101,194,876,2.3,2.3,0.7,0,24.2,0.04,0.86,2.1,0.7,12.6,4.5,62,26,142,33,335,78,721,671,0.52,13,5.4,0.44,28,162,4.58,0.000499
¢ó,12980,105,200,737,3.6,1.5,0.5,0.24,20.7,0.12,1.15,2.3,0.9,13.5,4.2,55,21,112,25,260,64,581,711,0.53,18,4.7,0.49,18,84,3.29,0.00067
¢ó,11140,51,112,562,3.8,0.9,0.3,0.02,12.4,0.05,0.65,1.7,0.6,10,3.2,42,17,90,21,211,49,458,717,0.45,20,5,0.46,19,119,4.75,0.000823
¢ó,13210,92,241,610,3.6,2.1,1.3,0.02,20,0.04,0.42,1.5,0.5,9.2,3.2,44,18,97,22,236,54,507,712,0.38,22,5.3,0.43,48,382,9.01,0.00071
¢ó,10560,124,175,850,4.5,1.6,0.5,0.09,22.4,0.1,1.11,3,0.9,14.4,4.9,65,26,132,30,298,67,664,731,0.71,12,4.6,0.44,20,125,5.35,0.000513
¢ó,12950,109,262,725,4.1,2.3,1,0.03,25,0.03,0.58,1.7,0.6,11.1,3.9,53,21,114,26,271,63,591,723,0.42,18,5.1,0.41,43,288,8.26,0.000571
¢ó,11410,164,216,1260,3.7,2.1,0.5,0.02,33.1,0.15,2.25,5.4,2.2,28.2,8.3,105,37,184,39,372,80,896,714,0.76,9,3.5,0.55,15,83,3.32,0.000437
¢ó,12450,52,293,565,6.2,1.2,0.6,0.33,11.8,0.15,1.41,1.4,0.8,8.9,2.8,40,16,88,22,235,56,485,762,0.18,22,5.8,0.69,8,20,-0.77,0.001213
¢ó,12780,186,707,889,3.4,4.9,2.9,0.12,21.2,0.12,0.7,2.1,0.5,13,4.8,64,25,138,33,333,75,710,707,0.26,14,5.2,0.3,30,208,6.59,0.000338
¢ó,10360,55,114,597,3.2,0.8,0.2,0.01,12.3,0.04,0.53,1.6,0.7,10.3,3.4,44,17,94,21,224,53,482,701,0.49,17,5.1,0.5,23,161,5.47,0.000835
¢ó,11970,121,225,828,2.8,2.6,0.8,0,28.5,0.03,0.57,1.9,0.8,13.1,4.5,62,25,133,30,302,70,671,689,0.54,14,4.9,0.46,50,395,8.48,0.000552
¢ó,12240,111,174,1101,4.3,1.2,0.4,0.14,22.5,0.18,2.9,6,1.8,25,7.8,93,34,167,36,363,80,839,727,0.64,11,3.9,0.46,8,37,0.69,0.000417
¢ó,11440,318,321,1242,4.3,3.3,0.8,0,40.1,0.08,1.57,4.5,1.4,25.8,8.1,100,37,186,39,391,84,919,728,0.99,9,3.9,0.4,26,169,6.38,0.000321
¢ó,10820,142,203,1194,4.6,1.9,0.4,0.01,27.6,0.14,2.33,5,1.6,26.1,7.9,96,36,178,38,379,83,882,733,0.7,9,3.9,0.42,12,59,2.57,0.000354
¢ó,10150,110,158,853,5.4,1.2,0.3,0.05,16.5,0.1,1.44,3,0.9,15.8,5.1,65,26,133,29,295,69,660,749,0.7,12,4.5,0.39,11,55,2.75,0.00046
¢ó,12290,290,295,1120,3.4,3.3,0.7,0.01,38.4,0.07,1.44,3.7,1.2,20.7,6.8,89,33,171,37,368,80,849,705,0.98,11,4.1,0.4,27,161,5.58,0.00036
¢ó,10300,136,228,1148,4.1,1.3,0.3,0.02,22.3,0.16,2.5,5,1.9,26.6,7.7,93,35,175,37,366,83,855,722,0.6,9,3.9,0.5,9,41,0.92,0.000432
¢ó,10810,79,121,717,4.4,0.9,0.3,0.02,13.5,0.08,1.44,2.9,1,15.2,4.8,58,21,109,24,240,55,546,729,0.65,15,4.2,0.47,9,44,1.41,0.000657
¢ó,10160,120,155,1026,7,1.3,0.4,0.01,18.6,0.1,1.6,3.5,1.4,20.8,6.7,81,31,157,34,337,74,767,773,0.77,10,4.1,0.51,12,58,3.59,0.000499
¢ó,10490,125,216,1152,2.6,1.4,0.4,0.01,22.7,0.11,1.84,4.3,1.2,23,6.7,91,34,175,40,402,93,894,683,0.58,9,4.4,0.36,12,67,1.62,0.000313
¢ó,11740,80,160,821,3.8,1.3,0.4,0,18.7,0.04,0.96,2,0.8,13.6,4.6,60,24,128,29,303,68,653,715,0.5,14,5,0.48,19,93,3.8,0.000583
¢ó,12030,173,232,1140,3.5,1.2,0.4,0.01,24.7,0.18,2.82,5.3,1.6,28.2,7.8,95,35,171,38,365,82,856,708,0.75,11,3.9,0.4,9,38,0.27,0.000353
¢ó,13070,701,627,821,2.6,3.2,0.7,0.21,38.1,0.1,1.03,2.4,0.6,14.3,4.7,62,24,128,28,290,65,657,684,1.12,16,4.7,0.33,37,202,5.78,0.000398
¢ó,13120,131,240,1199,3.4,1.3,0.5,0.06,22.5,0.19,3.7,6.9,2.3,30.2,8.6,98,36,176,40,377,86,888,705,0.55,11,3.8,0.49,6,27,-1.21,0.000407
¢ó,10380,244,319,1850,7.5,3.2,0.7,0.01,40.7,0.16,2.47,5.8,2.1,35.3,11.4,146,56,284,60,598,131,1373,780,0.76,6,4.1,0.45,16,91,5.41,0.000243
¢ó,12220,156,253,1070,3.8,3.1,0.9,0.08,36,0.07,1.16,2.7,0.8,17,6,81,33,171,38,394,87,866,717,0.62,11,4.9,0.38,31,168,6.05,0.000352
¢ó,13340,67,181,558,1.8,1.4,0.4,0.01,14,0.02,0.33,1,0.4,7.1,2.6,37,16,91,22,249,62,502,653,0.37,24,6.7,0.52,42,296,6.27,0.000927
¢ó,10400,113,166,940,3.8,1.2,0.4,0.01,18.6,0.07,1.47,3.4,1.4,19.2,6.3,75,28,141,30,304,68,697,716,0.68,11,4.1,0.51,13,68,2.65,0.000547
¢ó,12630,175,215,731,2.9,2.1,0.5,0.01,25.4,0.04,0.87,2.2,0.8,13.8,4.6,59,22,112,25,249,55,570,692,0.82,17,4.2,0.47,29,172,5.44,0.000642
¢ó,12330,84,150,620,2.6,1.8,0.5,0.01,18.4,0.02,0.56,1.7,0.6,11.2,3.6,48,19,97,21,218,50,488,682,0.56,20,4.6,0.42,33,232,6.27,0.000669
¢ó,12490,122,210,684,2.7,1.9,0.6,0.01,23.2,0.02,0.43,1.7,0.6,11.7,3.8,51,20,109,25,249,57,552,686,0.58,18,4.9,0.41,54,502,9.26,0.000603
¢ó,10600,954,568,2500,5.3,6.5,1.1,0.21,85.5,0.36,6.64,13.3,3.2,64.5,19.2,220,79,362,76,728,145,1802,747,1.68,4,3.3,0.33,13,60,3.02,0.000134
¢ó,11530,84,162,828,2.7,1.6,0.5,0.01,20.7,0.11,1.66,3.6,1.3,17.4,5.4,64,24,122,27,282,60,630,687,0.52,14,4.4,0.52,12,63,1.49,0.000627
¢ó,10730,246,267,748,3.7,1.9,0.5,0,27.6,0.05,0.93,2.8,1,16.5,5.2,62,23,111,24,234,49,556,714,0.92,14,3.7,0.47,30,206,6.74,0.000626
¢ó,10970,137,182,838,4.7,1.8,0.5,0.09,18,0.06,1.03,2.3,0.7,13.8,4.6,61,25,130,30,310,68,666,736,0.76,13,5.1,0.36,17,90,4.25,0.000425
¢ó,11360,218,207,789,3.2,1.9,0.5,0.02,24.5,0.07,1.28,3.2,0.9,16.2,4.9,62,24,119,27,277,56,616,701,1.05,14,4.5,0.4,19,110,4.02,0.000511
¢ó,12580,101,184,561,2.1,1.7,0.5,0.01,19.3,0.03,0.57,1.5,0.5,9.4,3.2,42,17,90,21,217,50,471,665,0.55,22,5.2,0.38,34,203,5.24,0.000685
¢ó,11290,271,480,1577,4.3,3.2,0.8,0.01,38.4,0.1,2,5.6,1.8,32.1,10.3,128,47,239,52,533,108,1197,728,0.56,7,4.2,0.42,19,124,5.24,0.000267
¢ó,10800,275,652,1774,5.3,4.2,0.9,0.01,42.9,0.1,1.88,5.8,2.1,35.4,11.4,143,53,265,59,587,125,1331,747,0.42,6,4.1,0.44,23,165,6.81,0.00025
¢ó,12040,115,266,804,2.9,2.5,0.7,0.02,25.4,0.05,0.7,2.1,0.6,13.6,4.6,60,24,125,28,292,62,638,692,0.43,15,4.9,0.35,36,255,6.91,0.000438
¢ó,9310,41,84,707,4.2,0.7,0.2,0,11.1,0.05,0.72,2.6,0.9,14.2,4.3,55,21,107,24,253,55,548,724,0.49,13,4.6,0.45,15,129,5.27,0.000636
¢ó,10620,192,252,1231,3.8,2.8,0.7,0.04,33.1,0.06,1.5,3.5,1.1,21.1,7.4,92,36,190,42,426,89,942,715,0.76,9,4.6,0.39,22,121,4.77,0.000319
¢ó,11620,219,262,1009,3.9,3.1,0.7,0.01,33,0.04,1.01,2.9,0.9,19,6.2,78,30,153,34,349,71,778,719,0.84,12,4.5,0.38,33,216,7.06,0.000378
¢ó,10740,25,43,337,5.9,0.6,0.3,0,7.9,0.02,0.54,1.1,0.3,7.1,2.3,27,10,54,12,125,27,275,756,0.57,32,4.6,0.34,15,72,3.93,0.000997
¢ó,10730,30,51,324,5.9,0.8,0.3,0,9.8,0.02,0.23,1.2,0.3,6.5,2.1,26,10,49,11,111,24,251,757,0.58,33,4.2,0.34,42,524,11.43,0.001053
