label,Hf ,Th ,U ,Y ,Ti ,Nb,Ta,La,Ce ,Pr,Nd ,Sm ,Eu ,Gd ,Tb ,Dy ,Ho ,Er ,Tm ,Yb ,Lu ,REE,T (?),Th/U,Hf/Y,Yb/Dy,EuN/EuN*,Ce/Nd,CeN/CeN*,?FMQ,(EuN/EuN*)/Y
Cu,10335,29,78,487,3.8,1.6,0.6,0,11.4,0,0.19,0.6,0.3,5.3,2.1,31,15,87,24,304,56,538,692,0.37,21.24,9.68,0.53,59,442.9,8.98,0.001084
Cu,7967,56,67,1213,5.9,1,0.3,0,14.3,0.08,1.54,4.3,1.5,23.6,8,102,40,198,47,505,82,1027,730,0.83,6.57,4.97,0.45,9.3,60.6,2.6,0.000367
Cu,9275,57,107,973,3.9,1.7,0.5,0.03,15.4,0.02,0.44,2.3,0.8,15.6,5.8,82,33,166,41,468,69,898,693,0.53,9.53,5.72,0.4,34.9,417.7,8.78,0.000407
Cu,7776,19,52,259,3.6,0.7,0.1,0,8.8,0,0,0.4,0.2,3.1,1.1,17,8,44,13,171,31,297,687,0.37,29.97,10.06,0.46,,,,0.001792
Cu,8310,37,89,904,5.9,2.5,0.9,0,16,0.04,0.51,1.7,0.6,12.4,4.6,66,29,155,41,462,92,880,729,0.42,9.19,7.04,0.43,31.5,247.5,7.87,0.000475
Cu,7666,17,50,350,3.2,0.7,0.2,0,7.2,0,0,0.5,0.2,3.3,1.4,20,10,61,18,252,55,428,677,0.35,21.9,12.59,0.56,,,,0.001614
Cu,8432,14,48,189,3.7,0.4,0.1,0,6.4,0,0,0.2,0.2,1.4,0.7,10,5,33,11,161,34,263,689,0.3,44.6,15.99,1.21,,,,0.006386
Cu,8766,21,49,441,6.6,1.1,0.4,0,11.7,0,0.32,0.9,0.4,6.2,2.5,34,15,77,19,221,38,425,740,0.43,19.86,6.58,0.45,37,253.2,8.26,0.001025
Cu,8626,23,58,452,5,1.2,0.4,0,11.9,0,0.35,0.9,0.3,6.1,2.4,34,14,77,19,230,39,436,715,0.4,19.09,6.67,0.43,33.7,200.4,6.67,0.000955
Cu,7360,17,52,268,3,0.5,0.1,0,5.6,0,0,0.4,0.2,2.1,0.7,13,7,47,17,290,57,440,671,0.32,27.44,22.48,0.7,,,,0.002591
Cu,7983,37,87,675,6.1,2,0.6,0,14.2,0,0.47,1.2,0.4,9.2,3.3,49,21,116,31,368,69,683,732,0.43,11.82,7.53,0.38,30.4,187,6.9,0.00057
Cu,7907,52,107,275,2.9,0.7,0.1,0,9.2,0.03,0,0.3,0.2,2.3,0.9,13,7,46,16,236,52,383,669,0.49,28.77,18,0.81,,,,0.002962
Cu,7642,30,66,261,4.5,0.5,0.1,0.02,6.5,0,0,0.3,0.2,1.6,0.7,11,6,42,15,229,56,368,707,0.45,29.33,21.46,0.7,,,,0.002686
Cu,7746,16,41,253,4.2,0.6,0.1,0.04,7.1,0.02,0.31,0.4,0.2,2.2,0.9,14,7,43,14,222,41,352,701,0.38,30.59,15.87,0.75,23,62.8,1.91,0.002974
Cu,8921,47,74,413,10.1,1.4,0.5,0.2,10.8,0.07,0.57,1.2,0.3,6.6,2.3,33,14,70,18,207,35,399,781,0.63,21.62,6.31,0.37,18.9,89.7,5.41,0.000905
Cu,7208,164,182,2213,9.7,3.9,0.8,0,36.3,0.17,2.86,7.1,2.6,41.6,14.6,184,72,354,84,889,142,1830,777,0.9,3.26,4.84,0.46,12.7,74,4.59,0.000208
Cu,8442,15,41,244,3.9,0.7,0.1,0,7.7,0,0.23,0.4,0.2,2.9,1.1,16,7,42,12,147,28,264,693,0.37,34.6,9.11,0.49,34.1,144.6,4.82,0.001989
Cu,8801,47,75,979,7.7,0.8,0.3,0.14,10,0.06,0.99,3.1,1,19.9,6.8,86,33,161,38,401,67,828,755,0.63,8.99,4.66,0.4,10.2,75.3,4.08,0.000412
Cu,7731,12,37,269,5.3,0.6,0.1,0,5.8,0,0,0.4,0.2,2.7,1.2,17,8,46,14,194,34,324,721,0.33,28.76,11.41,0.62,,,,0.002315
Cu,8110,15,52,203,2.8,0.5,0.1,0,6.7,0,0,0.3,0.2,1.8,0.8,11,6,34,11,159,32,262,667,0.3,40,14.74,0.65,,,,0.003205
Cu,7683,51,85,1024,4.6,0.9,0.2,0,14.3,0.09,1.87,3.4,1.4,17.3,5.8,77,32,171,44,539,88,995,708,0.6,7.5,7.01,0.54,7.7,32.7,-0.33,0.000528
Cu,7446,37,74,916,13.3,1.1,0.4,0,7.7,0.1,2.07,4.2,1.2,18.3,6.3,77,32,144,38,429,59,818,810,0.51,8.13,5.6,0.41,3.7,17.6,0,0.000448
Cu,7805,12,39,373,11.1,0.7,0.3,0,3.4,0.02,0.37,0.8,0.2,5.2,2.1,29,12,64,17,192,31,357,791,0.3,20.92,6.7,0.35,9.3,45.5,3.1,0.000929
Cu,6874,20,50,211,3.6,0.3,0.1,0,6.7,0,0.21,0.3,0.2,1.6,0.7,11,5,36,11,167,37,277,687,0.41,32.61,15.75,1.17,32.3,97,3.12,0.00554
Cu,8370,10,34,261,5.4,0.9,0.3,0,6.2,0,0,0.4,0.2,3.6,1.3,19,9,47,13,154,25,279,722,0.29,32.06,7.96,0.46,,,,0.001746
Cu,7575,17,45,339,4.7,0.7,0.2,0,10.1,0,0.27,0.7,0.3,4.2,1.7,23,10,58,16,198,35,358,710,0.37,22.35,8.61,0.56,38.1,237.7,7.16,0.001666
Cu,7680,28,66,569,6.1,1.3,0.4,0,16.4,0.03,0.36,1.4,0.5,8.5,3.2,43,18,96,24,268,45,526,733,0.42,13.5,6.19,0.45,45,409.4,9.87,0.000791
Cu,8269,25,54,507,7.6,1.2,0.5,0,9,0,0.3,1.2,0.4,7.7,3,41,17,87,21,244,40,471,753,0.46,16.32,5.97,0.37,29.9,280.1,8.98,0.000721
Cu,7393,50,73,1192,5.6,1,0.3,0,17.1,0.08,1.58,4,1.4,21.9,7.7,97,39,195,47,516,82,1029,725,0.69,6.2,5.33,0.46,10.8,63.4,2.64,0.00039
Cu,7383,17,40,460,5,0.9,0.3,0,10.1,0,0.21,0.9,0.4,6.6,2.5,35,15,77,20,224,39,430,715,0.43,16.04,6.31,0.5,48.7,489.8,10.04,0.00109
Cu,8745,24,72,239,5.2,0.5,0.1,0,5,0,0,0.4,0.2,2.5,1,14,7,41,12,165,35,284,719,0.33,36.6,11.79,0.57,,,,0.002404
Cu,7798,30,53,840,3.6,0.7,0.2,0,13.2,0.03,0.76,2.5,1,15.7,5.5,71,28,139,34,362,61,735,686,0.56,9.28,5.11,0.47,17.4,133.4,4.31,0.000558
Cu,8183,133,204,1082,7.1,3.3,0.8,0,23,0.04,0.78,2.1,0.8,15.1,6,84,34,187,44,470,87,954,747,0.65,7.56,5.58,0.44,29.5,184.2,7.24,0.000409
Cu,8305,12,45,228,2.9,0.4,0.1,0,4.6,0,0,0.3,0.2,1.7,0.8,12,6,40,13,191,45,314,670,0.28,36.47,16.15,0.72,,,,0.003146
Cu,7963,18,50,265,3.9,0.8,0.2,0,8.4,0,0,0.3,0.2,2.8,1.1,17,8,45,13,170,35,300,693,0.35,30.1,10.28,0.55,,,,0.00207
Cu,7008,43,110,878,6.7,2.3,0.4,0,20.7,0.03,0.59,1.5,0.7,9.1,3.7,53,26,154,45,604,105,1023,741,0.39,7.98,11.44,0.59,34.9,209,7.55,0.00067
Cu,10305,19,60,282,3.6,1,0.3,0,6.5,0,0,0.4,0.2,3,1.2,18,8,49,14,178,37,317,687,0.31,36.53,9.82,0.42,,,,0.00149
Cu,9279,58,135,1053,5.6,2.4,0.9,0,13.1,0.05,0.82,2.5,0.7,15.9,5.8,80,34,180,46,516,89,984,725,0.43,8.81,6.47,0.36,15.9,114.9,4.86,0.00034
Cu,7032,220,278,1065,5.7,1.8,0.2,0.03,28,0.04,0.39,1,0.8,7.3,2.9,47,25,174,58,857,187,1389,726,0.79,6.61,18.25,0.9,71.7,407.8,9.66,0.000845
Cu,8561,22,55,300,4.4,0.7,0.2,0,8.5,0,0,0.4,0.2,3.1,1.3,19,9,52,14,183,36,327,704,0.4,28.54,9.59,0.57,,,,0.001893
Cu,8640,16,44,317,4.7,0.9,0.3,0,9.3,0,0,0.5,0.2,3.9,1.6,22,10,56,15,184,34,336,709,0.36,27.3,8.37,0.49,,,,0.001541
Cu,7557,95,129,1739,13.8,1.9,0.7,0.04,14.5,0.2,2.95,5.9,2.1,31.6,11.5,148,55,285,70,783,114,1525,814,0.74,4.35,5.27,0.47,4.9,22.9,1.06,0.000272
Cu,6867,165,223,1063,9.1,2,0.2,0,23.4,0.03,0.32,0.8,0.7,6,2.7,44,25,172,58,860,199,1393,771,0.74,6.46,19.34,0.99,73.4,404.7,10.82,0.000933
Cu,8003,50,91,391,4.3,0.9,0.2,0,11.8,0,0.34,0.5,0.3,4.1,1.4,22,11,65,20,275,57,469,701,0.56,20.46,12.63,0.61,35,131.5,4.69,0.00156
Cu,8429,37,84,353,3.2,0.9,0.2,0,11.3,0,0.23,0.6,0.3,4.1,1.6,22,10,61,18,214,43,386,676,0.44,23.87,9.61,0.58,49.1,296.7,7.01,0.001652
Cu,7587,81,103,1532,9.2,1.7,0.5,0.03,17.2,0.16,2.56,5.5,1.9,29.7,10.3,127,49,239,58,636,101,1278,772,0.79,4.95,5.03,0.45,6.7,33.8,1.5,0.000297
Cu,8196,32,86,247,3.5,0.5,0.1,0,6.1,0,0.22,0.2,0.2,1.8,0.7,11,6,43,15,231,61,377,684,0.37,33.15,20.41,1.01,27.7,55,0.93,0.004071
Cu,8866,20,67,149,1.8,0.3,0.1,0,4.8,0,0,0.2,0.1,1.2,0.5,7,4,25,8,130,29,210,633,0.29,59.56,17.79,0.75,,,,0.005058
Cu,7523,121,251,1036,3.4,1.9,0.2,0,20.1,0.02,0,0.9,0.4,6.9,3.1,52,25,173,54,772,151,1258,682,0.48,7.26,14.95,0.45,,,,0.000438
Cu,6869,79,174,691,3.6,0.8,0.1,0,10.6,0.02,0,0.7,0.4,4.8,2.1,34,18,120,39,605,134,969,688,0.46,9.95,17.86,0.61,,,,0.000881
Cu,7839,22,55,482,5,1.2,0.4,0,12.1,0,0.4,1,0.4,6.5,2.5,36,15,81,22,252,42,470,716,0.41,16.25,7.05,0.43,30.2,176.7,6.22,0.000888
Cu,9117,29,106,241,2.9,0.6,0.1,0,5.2,0.04,0.41,0.7,0.3,2.3,0.8,14,7,43,14,222,46,357,670,0.27,37.82,15.92,0.74,12.9,51.4,0.24,0.003084
Cu,7030,15,40,453,5.8,1,0.3,0,12.8,0,0,1.2,0.5,6.6,2.7,34,17,79,21,272,37,484,729,0.39,15.53,7.95,0.58,,,,0.001286
Cu,7433,51,104,1042,11.3,1.2,0.5,0,9.8,0.11,2.13,4.3,1.3,21.2,7.1,86,34,169,43,486,73,936,793,0.49,7.13,5.65,0.4,4.6,21.6,0.35,0.000389
Cu,7989,49,90,250,3.8,0.6,0.1,0,7.3,0,0,0.4,0.2,2.5,0.9,14,7,44,14,204,41,335,690,0.54,31.98,14.97,0.65,,,,0.002594
Cu,7330,27,59,579,12.4,1.2,0.5,0,9.2,0.03,0.75,1.6,0.6,9.2,3.5,45,19,99,25,303,50,567,802,0.46,12.66,6.67,0.44,12.2,62.2,4.55,0.000759
Cu,7773,149,177,389,5.5,0.7,0.1,0.05,10.4,0.07,0.64,1.1,0.7,5.1,1.7,21,10,62,18,247,66,444,723,0.84,19.99,11.65,0.84,16.3,64.3,2.62,0.002168
Cu,8503,13,40,162,3.3,0.4,0.1,0,4.9,0,0,0,0.2,1.4,0.6,8,4,29,9,144,34,236,680,0.33,52.61,17.11,,,,,0
Cu,8235,14,40,273,2.2,0.5,0.1,0,5.6,0,0,0.2,0.2,1.9,0.8,13,7,47,15,222,55,368,646,0.34,30.15,16.91,0.78,,,,0.00286
Cu,9119,18,36,492,8.2,1.1,0.4,0,10.3,0.02,0.26,0.9,0.3,7.5,2.7,37,16,84,21,231,44,455,761,0.5,18.54,6.25,0.41,39.7,316,9.62,0.000829
Cu,9105,71,113,1531,6.7,1.5,0.5,0,14,0.13,2.08,5.5,1.5,29.9,10,128,51,255,60,656,112,1324,741,0.63,5.95,5.14,0.37,6.7,41.1,1.44,0.000242
Cu,8965,21,51,553,5.8,1,0.3,0,10.8,0,0.21,0.8,0.4,7.2,2.7,38,16,96,25,291,56,544,729,0.42,16.2,7.55,0.54,50.6,459.6,10.17,0.000977
Cu,8724,59,86,1431,6,1.3,0.4,0.04,19.6,0.09,2.16,5.2,1.6,27.1,9,118,46,242,55,587,104,1216,731,0.68,6.1,4.98,0.42,9,50.4,1.95,0.000292
Cu,8562,19,47,275,2.4,0.5,0.1,0,6.2,0,0,0.4,0.2,2.4,1,15,7,47,14,193,48,336,654,0.39,31.17,13.33,0.67,,,,0.002441
Cu,8551,55,92,1229,5.9,1.2,0.3,0,17.6,0.08,1.52,4.4,1.5,24.5,8.5,105,41,203,50,509,84,1050,729,0.6,6.96,4.82,0.45,11.6,78.3,3.54,0.000368
Cu,7612,16,42,271,3.1,0.4,0.1,0,5.2,0,0,0.3,0.3,2.3,0.8,12,7,46,15,221,59,369,675,0.38,28.05,17.8,0.94,,,,0.003447
Cu,8234,37,81,857,11.7,1.5,0.6,0,9,0.04,1.11,2.5,0.8,14.2,5.2,66,28,147,36,386,75,770,796,0.46,9.61,5.81,0.4,8.1,41.5,2.89,0.00047
Cu,8063,28,58,468,5.7,0.9,0.2,0.03,10.2,0.04,0.5,0.9,0.4,5,1.8,27,13,79,23,300,70,530,727,0.48,17.21,11.25,0.51,20.3,83.3,3.72,0.001095
Cu,9206,67,106,640,7.3,1.3,0.4,0.02,13.1,0,0.45,0.9,0.4,8,2.8,40,19,109,27,302,68,591,750,0.63,14.39,7.49,0.47,28.9,137.8,6.22,0.000737
Cu,9297,47,115,780,9.4,2,0.8,0.03,14.4,0.06,0.93,2.3,0.8,12.1,4.5,60,25,133,34,368,70,725,774,0.41,11.93,6.11,0.44,15.6,89.8,5.25,0.000567
Cu,8088,43,84,460,6.1,1.1,0.3,0,15.2,0.02,0.47,0.8,0.5,5.9,2.1,30,13,78,20,243,51,460,732,0.51,17.6,8.06,0.64,32.6,131.7,5.58,0.001384
Cu,8691,25,52,611,5.6,1.3,0.6,0,11.3,0,0.37,1.5,0.5,8.8,3.3,46,19,104,26,280,54,556,725,0.48,14.23,6.05,0.46,30.9,292.1,8.38,0.00075
Cu,8013,11,33,213,4.5,0.3,0,0,3.9,0,0,0.1,0.2,1.3,0.6,9,5,35,12,182,51,300,705,0.34,37.65,19.37,1.52,,,,0.007124
Cu,8466,21,44,494,6.4,1.1,0.4,0,11.2,0,0.48,1.2,0.4,7.2,2.7,36,16,85,21,218,43,442,737,0.48,17.14,5.97,0.36,23.2,138.8,5.91,0.000728
Cu,8655,21,45,649,5.6,1.3,0.5,0,13.1,0,0.32,1.2,0.4,9,3.5,48,20,111,28,294,57,585,725,0.47,13.33,6.16,0.37,41.6,381.1,9.36,0.000566
Cu,8196,34,85,483,4.4,0.9,0.2,0,9.7,0,0,0.5,0.3,3.8,1.5,24,12,82,25,354,86,600,705,0.4,16.96,14.56,0.65,,,,0.001346
Cu,8654,130,165,1034,7.6,3.8,0.7,0.07,31.8,0.05,0.79,2.3,0.8,15.7,5.9,80,33,174,41,425,78,887,753,0.79,8.37,5.33,0.42,40,276.3,8.92,0.000406
Cu,7170,36,79,526,6.4,0.8,0.1,0,8.6,0.03,0.43,0.7,0.5,4.2,1.5,23,13,90,28,386,106,661,738,0.46,13.64,17.03,0.96,19.9,77.1,3.72,0.001823
Cu,8186,12,35,264,9.6,0.8,0.3,0,7.5,0,0,0.4,0.2,4,1.4,20,8,44,12,137,24,259,776,0.36,31.01,6.87,0.42,,,,0.001577
Cu,9081,23,42,535,9.4,1.2,0.4,0,10.7,0.02,0.35,0.9,0.4,7.3,2.8,39,17,89,22,245,47,482,774,0.55,16.99,6.23,0.48,31,189.4,8.04,0.00089
Cu,7914,270,248,516,5.5,1.2,0.1,0,16.7,0.04,0.29,0.5,0.3,3.4,1.3,22,12,82,28,441,107,715,724,1.09,15.33,19.83,0.76,58.4,229,7.43,0.001463
Cu,8067,17,41,268,3.9,0.3,0.1,0.07,5.1,0,0.23,0.3,0.3,2.6,0.9,13,7,45,14,196,54,339,693,0.42,30.08,14.59,1.04,22.2,61.1,1.57,0.003896
Cu,8344,56,94,630,5,1.5,0.3,0.06,18.7,0.08,0.77,1.5,0.7,9,3.4,45,19,104,26,306,58,593,714,0.6,13.24,6.85,0.56,24.4,114.7,4.56,0.000889
Cu,8819,55,86,1198,8.3,0.8,0.4,0,9.3,0.09,1.92,4.7,1.5,23.6,7.8,102,40,199,46,460,86,981,762,0.64,7.36,4.51,0.42,4.8,27.3,0.46,0.000354
Cu,8986,22,46,415,7.3,1.1,0.3,0,10.4,0,0.31,0.9,0.3,6,2.4,32,13,71,18,197,36,388,750,0.48,21.66,6.23,0.42,33.7,232.5,8.2,0.001007
Cu,8608,31,81,304,3.9,0.6,0.1,0.07,6.6,0,0.25,0.3,0.3,2.7,1.1,17,8,53,16,247,61,415,693,0.39,28.34,14.21,0.82,26.5,84.3,2.78,0.0027
Cu,6611,156,215,1533,8.7,6,1,0,50.4,0.1,1.39,3.7,1.3,22.4,8.5,120,51,265,67,799,122,1510,766,0.73,4.31,6.67,0.44,36.4,223.7,8.47,0.000286
Cu,8307,29,51,480,4.7,1.2,0.3,0.06,10.2,0.06,0.47,1.3,0.5,7.3,2.7,36,15,82,21,261,48,486,710,0.56,17.32,7.28,0.46,21.7,136.6,5.09,0.000969
Cu,6255,30,74,218,7.3,0.4,0.1,0.12,5.2,0,0.3,0,0.2,1.8,0.7,10,6,38,13,227,51,352,749,0.41,28.66,21.99,,17,,,
Cu,8963,19,49,592,9.5,1.2,0.5,0,7.7,0.02,0.57,1.3,0.4,8,3.3,45,19,99,25,295,48,552,776,0.4,15.14,6.53,0.4,13.6,74.8,4.59,0.000683
Cu,11529,72,192,639,5.1,2.8,0.9,0,15.8,0.02,0.39,1.3,0.3,8.1,3.2,45,20,112,30,364,65,665,717,0.37,18.04,8.15,0.32,40.3,301.8,8.26,0.000497
Cu,9103,25,59,485,5.6,1.3,0.4,0,14.6,0,0.3,1,0.4,7,2.6,37,16,83,21,239,40,462,725,0.42,18.75,6.51,0.42,49.2,388.3,9.43,0.000856
Cu,9111,45,105,266,4.4,0.6,0.1,0,9.1,0.02,0.27,0.2,0.3,1.9,0.8,12,7,45,15,222,52,365,703,0.43,34.31,18.1,1.18,33.4,63.9,2.05,0.004442
Cu,7473,72,105,656,6.4,1.5,0.4,0,21.3,0.04,0.45,1.5,0.6,8.9,3.3,46,20,112,29,356,62,661,737,0.69,11.39,7.82,0.51,47.2,363.1,9.52,0.000775
Cu,7087,37,67,504,4.8,0.4,0.1,0,7,0.06,0.89,1.4,0.8,6.1,2.3,30,14,81,25,350,74,592,712,0.55,14.06,11.73,0.85,7.9,29.5,-0.61,0.001678
Cu,7676,55,100,1319,11,1.6,0.5,0,14.7,0.15,3.15,5.6,1.7,25.6,8.7,114,44,224,56,584,88,1170,790,0.55,5.82,5.1,0.44,4.7,19.2,-0.15,0.00033
Cu,8781,24,54,231,5.4,0.7,0.2,0.03,4.9,0.03,0,0.3,0.2,1.8,0.6,10,6,40,14,224,63,366,722,0.44,38.08,22.3,0.86,,,,0.003746
Cu,9173,26,73,694,8.1,1.4,0.4,0.03,7.9,0.03,0.71,1.6,0.6,10.9,4.1,53,23,118,30,357,60,667,760,0.35,13.21,6.72,0.41,11.1,59.5,3.33,0.000595
Cu,9514,41,88,616,7.8,1.5,0.6,0,17.1,0,0.45,1.3,0.4,8.7,3.4,47,20,105,27,306,52,588,756,0.47,15.45,6.52,0.41,38.1,258.5,8.75,0.00066
Cu,9343,39,70,806,11.2,1.2,0.5,0,10.1,0.07,1.28,2.8,0.8,14,5,64,26,131,33,367,62,717,792,0.56,11.6,5.73,0.37,7.9,40.4,2.68,0.000461
Cu,10179,35,105,671,5.4,2.6,1,0,12.2,0.02,0.32,1.5,0.4,8.8,3.6,49,21,116,30,348,60,651,722,0.33,15.16,7.06,0.37,37.6,413.8,9.61,0.000546
Cu,8243,26,73,491,5.6,1.5,0.5,0,13.9,0,0.53,1.2,0.4,7.4,2.5,37,16,84,24,315,45,547,725,0.35,16.77,8.44,0.38,26.1,142,5.66,0.000774
Cu,7087,103,191,760,6.7,1.5,0.2,0,22,0.05,0.38,0.8,0.7,5.3,2.3,38,21,128,41,627,128,1015,741,0.54,9.32,16.69,1.02,58,276.5,8.61,0.001344
Cu,8709,25,75,199,3.3,0.5,0.1,0,5.6,0,0,0,0.1,1.7,0.6,10,5,34,11,173,39,280,679,0.33,43.75,17.03,,,,,
Cu,8851,19,62,158,4.9,0.5,0.1,0,4.5,0,0,0.2,0.2,1.2,0.5,7,4,27,10,162,44,260,714,0.31,56.11,23.1,1.26,,,,0.007961
Cu,8586,58,100,757,11.9,1.6,0.5,0,18.2,0.02,0.77,2.1,0.7,11.5,4.4,59,24,124,32,367,59,703,799,0.58,11.34,6.24,0.43,23.5,145.5,7.65,0.000565
Cu,7630,50,110,478,4.3,1.6,0.3,0,15.8,0.02,0.44,1.2,0.4,6.2,2.5,35,15,84,23,302,50,535,702,0.45,15.96,8.63,0.43,36.1,225.9,6.75,0.000892
Cu,8194,30,61,644,7.7,1.4,0.5,0,11.6,0,0.39,1.3,0.5,8.7,3.5,49,20,110,28,336,57,627,755,0.5,12.72,6.92,0.46,29.7,223.6,8.17,0.000714
Cu,8872,34,81,602,5,1.8,0.6,0,17.8,0,0.48,1.5,0.5,9,3.4,47,20,107,27,308,51,594,715,0.41,14.73,6.57,0.42,36.8,271.3,7.82,0.000695
Cu,9115,46,103,955,7.9,1.6,0.5,0,11.5,0.03,1.04,3.1,0.9,16.5,5.8,75,31,154,39,457,68,863,757,0.45,9.55,6.13,0.4,11,75,4.13,0.000421
Cu,7944,26,66,565,5.2,1.4,0.4,0.06,12.2,0,0.35,1.1,0.4,7.3,2.9,42,19,103,26,335,52,601,719,0.39,14.06,7.91,0.42,35.4,272.6,7.93,0.000746
Cu,9388,34,59,899,9,0.9,0.3,0.06,8.3,0.05,0.98,2.9,1,17.6,5.8,76,30,146,35,362,63,748,770,0.58,10.45,4.76,0.44,8.5,59.8,3.6,0.000492
Cu,8877,35,78,689,6.3,1.6,0.6,0,13.8,0,0.36,1.4,0.6,9.9,3.8,52,22,116,30,344,62,656,736,0.45,12.88,6.64,0.46,38,350.5,9.34,0.000664
Cu,9110,42,84,767,7.7,1.3,0.6,0,12.3,0.06,1.01,2.3,0.9,13.4,4.7,62,25,130,33,371,64,720,755,0.49,11.88,6,0.51,12.2,65.4,3.56,0.000662
Cu,7926,18,36,478,9.1,1.2,0.4,0,8.9,0.02,0.38,1.1,0.4,7,2.7,37,16,81,20,238,40,454,771,0.49,16.59,6.35,0.49,23.5,162.6,7.39,0.001018
Cu,8878,23,60,485,4.7,1.4,0.3,0,12,0,0.26,0.9,0.4,5.4,2.3,33,15,85,23,289,53,518,710,0.39,18.3,8.75,0.5,45.5,353.6,8.68,0.00104
Cu,9590,32,62,531,7.1,1.3,0.4,0,11.6,0,0.38,0.8,0.4,5.7,2.4,34,15,91,24,295,61,543,747,0.52,18.05,8.61,0.55,30.2,146.1,6.36,0.001041
Cu,9402,28,77,498,5.8,1.5,0.6,0,12.7,0,0.39,1.2,0.4,7,2.7,37,16,86,22,251,44,480,728,0.36,18.9,6.78,0.42,32.7,227.4,7.51,0.000847
Cu,8990,32,77,585,12.2,1.3,0.5,0,9.8,0.03,0.6,1.5,0.5,9.5,3.4,46,19,99,25,283,49,548,801,0.42,15.37,6.1,0.42,16.3,96.1,6.14,0.000713
Cu,7570,46,76,1150,12,1.1,0.4,0,10.3,0.09,1.88,4.6,1.5,23,8,101,39,179,43,482,73,965,799,0.6,6.58,4.78,0.46,5.5,31.1,1.87,0.000399
Cu,9417,24,54,728,11.2,1.2,0.5,0,7.6,0.02,0.65,1.5,0.5,10.8,4.2,55,24,124,31,339,63,662,792,0.45,12.93,6.21,0.42,11.6,61,4.24,0.00057
Cu,8284,22,57,590,5.6,1.2,0.3,0,11.4,0,0.31,0.7,0.4,5.9,2.4,35,17,102,29,374,80,657,725,0.38,14.03,10.55,0.65,36.8,195.3,6.85,0.001094
Cu,8148,17,59,282,4.6,0.6,0.1,0,7.7,0,0,0.4,0.3,2.7,1.1,16,8,47,15,220,48,366,707,0.28,28.85,13.82,0.81,,,,0.002876
Cu,8029,16,43,236,4.2,0.5,0.1,0,5.4,0,0,0.3,0.2,2.4,0.9,13,7,42,12,180,40,303,700,0.37,33.97,13.65,0.69,,,,0.002924
Cu,9232,31,75,726,6.3,1.4,0.6,0,8.6,0.03,0.71,1.9,0.6,11.3,4.3,56,23,122,31,347,58,665,736,0.41,12.72,6.25,0.38,12,74.4,3.52,0.000524
Cu,7894,58,116,386,4,1,0.1,0.03,10,0.06,0.47,1,0.4,3.6,1.4,19,10,66,21,322,70,526,696,0.5,20.42,16.57,0.66,21.2,101.4,3.58,0.00171
Cu,10444,55,105,1004,7.6,1.4,0.6,0,13.3,0.04,0.95,2.8,0.9,17,6.2,78,32,165,41,457,75,890,754,0.52,10.4,5.82,0.38,14,97.5,5.02,0.000378
Cu,8286,15,35,406,4.3,0.9,0.2,0,9.5,0,0.24,0.7,0.3,4.7,1.9,27,12,67,19,226,43,412,702,0.43,20.39,8.43,0.53,39.7,278.2,7.53,0.001293
Cu,9117,27,57,528,8.1,1.3,0.5,0.03,9.3,0.04,0.46,1.2,0.4,8.2,3,39,17,88,23,271,45,506,759,0.47,17.26,6.91,0.37,20.4,126.1,6.13,0.000707
Cu,10207,32,92,647,6.2,2.3,1,0,10.7,0.02,0.43,1.1,0.3,8.2,3.3,48,21,115,30,357,57,652,734,0.35,15.79,7.48,0.31,25.1,153.8,6.22,0.000481
Cu,9395,19,65,162,2.8,0.3,0,0,3.3,0,0,0.1,0.2,1.5,0.5,8,4,29,9,149,43,249,667,0.3,58.11,18,1.39,,,,0.008575
Cu,9771,28,54,725,7.9,0.9,0.3,0,7.2,0.02,0.64,1.7,0.6,11.6,4.4,58,24,120,30,336,55,649,757,0.51,13.49,5.74,0.42,11.2,68.5,3.77,0.000578
Cu,7739,20,57,210,6.5,0.6,0.1,0,7.9,0,0,0.4,0.2,1.5,0.8,12,6,37,12,192,34,303,739,0.35,36.78,16.44,0.69,,,,0.003256
Cu,8277,17,51,234,5.8,0.6,0.1,0,7.2,0,0,0.5,0.2,2.9,1.1,16,7,40,12,169,31,286,728,0.33,35.43,10.88,0.58,,,,0.002483
Cu,7186,30,75,347,4.6,0.9,0.1,0,9.4,0,0.27,0.5,0.3,3.2,1.1,17,9,58,19,287,60,466,707,0.4,20.69,16.62,0.65,34.7,149,5.33,0.001867
Cu,10400,37,120,663,6.9,2.3,0.8,0,11.2,0,0.3,1.2,0.4,8.2,3.5,49,22,119,31,373,62,681,745,0.31,15.69,7.58,0.42,36.9,339.7,9.48,0.000629
Cu,8962,17,45,454,6.5,1.4,0.4,0,13.8,0,0.22,0.8,0.3,6.3,2.4,33,15,78,20,244,38,452,738,0.38,19.74,7.37,0.43,63.1,565.8,11.22,0.000939
Cu,9862,31,65,739,9.8,1.7,0.7,0,8.7,0.04,0.78,1.8,0.5,11.2,4.4,58,24,127,30,353,62,682,778,0.47,13.35,6.12,0.33,11.1,59.7,3.8,0.000447
Cu,8508,31,73,668,7.6,1.8,0.5,0.03,16.9,0.04,0.89,1.8,0.6,10.3,3.8,52,22,113,29,321,54,625,753,0.42,12.73,6.17,0.43,18.9,87.2,4.58,0.000648
