label,Hf,Th,U,Y,Ti,Nb,Ta,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,REE,T (¡æ),Th/U,Hf/Y,Yb/Dy,EuN/EuN*,Ce/Nd,CeN/CeN*,¡÷FMQ,(EuN/EuN*)/Y
B,10506 ,319 ,587 ,,1.4 ,,,0.69 ,35.3 ,2.00 ,14.9 ,7.1 ,0.7 ,12 ,3 ,35 ,13 ,67 ,18 ,218 ,49 ,476 ,615 ,0.54 ,,6.32 ,0.21 ,2.37 ,2.6 ,-12.77 ,
B,10454 ,143 ,211 ,,1.9 ,,,0.11 ,22.6 ,0.13 ,1.5 ,2.7 ,0.1 ,16 ,5 ,64 ,24 ,105 ,23 ,217 ,38 ,519 ,635 ,0.68 ,,3.42 ,0.03 ,14.87 ,61.5 ,-0.22 ,
B,10913 ,207 ,360 ,,1.8 ,,,0.08 ,34.0 ,0.12 ,1.8 ,3.0 ,0.3 ,14 ,4 ,45 ,17 ,80 ,19 ,206 ,41 ,466 ,630 ,0.58 ,,4.58 ,0.15 ,18.78 ,73.2 ,0.27 ,
B,9388 ,147 ,206 ,,6.1 ,,,0.05 ,43.5 ,0.30 ,4.4 ,6.9 ,0.7 ,25 ,7 ,67 ,23 ,97 ,21 ,208 ,39 ,543 ,733 ,0.71 ,,3.10 ,0.16 ,9.93 ,36.4 ,0.76 ,
B,10121 ,75 ,248 ,,4.0 ,,,2.67 ,21.9 ,0.58 ,2.9 ,1.3 ,0.1 ,6 ,2 ,23 ,9 ,45 ,12 ,131 ,26 ,283 ,696 ,0.30 ,,5.80 ,0.15 ,7.60 ,8.2 ,-5.88 ,
B,10257 ,273 ,433 ,,3.2 ,,,0.39 ,35.1 ,1.13 ,8.8 ,6.0 ,0.6 ,15 ,4 ,41 ,14 ,63 ,15 ,157 ,31 ,392 ,677 ,0.63 ,,3.86 ,0.20 ,4.00 ,6.4 ,-7.40 ,
B,8175 ,111 ,245 ,,11.5 ,,,0.06 ,16.8 ,0.23 ,3.1 ,4.3 ,0.1 ,17 ,5 ,54 ,19 ,80 ,17 ,161 ,27 ,405 ,795 ,0.45 ,,2.98 ,0.04 ,5.51 ,18.0 ,-0.29 ,
B,10534 ,75 ,163 ,,1.5 ,,,0.15 ,15.0 ,0.23 ,2.5 ,2.5 ,0.3 ,8 ,2 ,24 ,9 ,45 ,12 ,127 ,26 ,273 ,620 ,0.46 ,,5.36 ,0.18 ,6.12 ,14.3 ,-6.21 ,
B,10708 ,61 ,162 ,,1.1 ,,,0.22 ,13.9 ,0.08 ,0.8 ,1.1 ,0.1 ,4 ,1 ,15 ,6 ,30 ,8 ,88 ,18 ,187 ,594 ,0.38 ,,5.73 ,0.20 ,16.95 ,52.5 ,-2.26 ,
B,10547 ,156 ,285 ,,3.2 ,,,0.12 ,35.0 ,0.10 ,1.3 ,2.8 ,0.3 ,14 ,4 ,46 ,17 ,77 ,18 ,181 ,37 ,434 ,678 ,0.55 ,,3.90 ,0.16 ,26.12 ,128.9 ,3.93 ,
B,9660 ,604 ,820 ,,4.5 ,,,0.22 ,41.5 ,0.44 ,3.9 ,2.9 ,0.3 ,9 ,3 ,30 ,12 ,65 ,17 ,199 ,45 ,429 ,706 ,0.74 ,,6.63 ,0.17 ,10.70 ,18.6 ,-2.51 ,
B,10767 ,355 ,460 ,,1.9 ,,,0.22 ,35.9 ,0.49 ,4.1 ,3.2 ,0.3 ,10 ,3 ,30 ,12 ,54 ,13 ,142 ,29 ,336 ,638 ,0.77 ,,4.73 ,0.16 ,8.69 ,15.8 ,-5.24 ,
B,10637 ,189 ,360 ,,2.7 ,,,0.08 ,27.4 ,0.23 ,2.4 ,3.0 ,0.4 ,11 ,3 ,36 ,14 ,73 ,18 ,194 ,45 ,427 ,663 ,0.53 ,,5.39 ,0.19 ,11.28 ,32.3 ,-1.74 ,
C,5800 ,101 ,148 ,916 ,16.7 ,,,0.01 ,11.0 ,0.11 ,1.8 ,3.6 ,1.1 ,21 ,8 ,91 ,39 ,164 ,37 ,326 ,70 ,774 ,835 ,0.68 ,6.33 ,3.58 ,0.40 ,6.21 ,29.4 ,2.49 ,0.000435 
C,5942 ,73 ,158 ,738 ,17.2 ,,,0.02 ,7.7 ,0.03 ,1.4 ,3.0 ,0.5 ,16 ,6 ,66 ,29 ,128 ,32 ,294 ,64 ,647 ,838 ,0.46 ,8.05 ,4.43 ,0.24 ,5.54 ,27.9 ,2.35 ,0.000328 
C,8844 ,151 ,300 ,870 ,11.7 ,,,0.01 ,12.1 ,0.06 ,1.7 ,3.5 ,1.1 ,17 ,6 ,76 ,33 ,153 ,39 ,369 ,82 ,793 ,796 ,0.50 ,10.17 ,4.89 ,0.45 ,7.25 ,35.0 ,2.24 ,0.000512 
C,12237 ,760 ,1362 ,4123 ,3.1 ,,,0.25 ,37.3 ,0.37 ,5.6 ,14.1 ,0.4 ,92 ,34 ,409 ,166 ,714 ,159 ,1337 ,272 ,3241 ,675 ,0.56 ,2.97 ,3.27 ,0.04 ,6.71 ,39.6 ,-0.58 ,0.000009 
